tweet,label
,0
,0
,0
doctorsfightback vs leecheefightback many competent doctors intelligent general class nonresereved bihar save babies,0
,0
,0
,0
1there proper facility gym hotel team india 2 players force traveling bus instead train 3 proper security team india shameonicc,0
,0
,0
,0
see republicans turned president compromised integrity dirt associated directly saying members congress take info foreign countries fucktrump proudamerican putinspresident,0
,0
,0
,0
apologies must getting caught wasnt paying attention fucktrump bluewave2020,0
,0
,0
,0
rationalizing treason idiotorange trumpisatraitor impeach45,0
,0
,0
,0
comes hotstepper murderer,0
,0
,0
,0
kolkata junior doctors nrs medical hospital continue strike fifth day violence doctors westbengal doctorsfightback,0
,0
,0
,0
intends hijack 4th july celebration dc turn celebration cant stop theres reason support either stay home celebrate 4th family friends neighbors fucktrump,0
,0
,0
,0
paisawapiskarchor thugsofpakistan feudal murderer mrtenpercent ok ans sirr e palace belong helped u murder ur wife u hide bibis knew u well thats kept u jail,0
,0
,0
,0
msdhoni honorary lt col hes belongs 106 infantry battalion ta para hes completed 1st para jump 15k feet wearing balidaanbadge gloves msdhoni shown love amp respect forces nationalpride dhonikeepstheglove,0
,0
,0
,0
dhonikeepstheglove hey icc forget gloves otherwise forget 80,0
,0
,0
,0
toryleadershipcontest back boris want job cabinet borisjohnsonshouldnotbepm,0
,0
,0
,0
trump amp campaign knew russians working get elected welcomed help planned messaging around russian release via wikileaks emails stolen dnc russians says would fucktrump,0
,0
,0
,0
keenly look wht gloves cannot properly plan tournament vch comes 4yrs cwc19 rainstopsmatch shameonicc,0
,0
,0
,0
tell someone gives shit murderer,0
,0
,0
,0
trump administration hold migrant children base served wwii japanese internment camp trump bordercrisis migration immigration repeating history huh jews next impeachtrump fakepresident fakepotus fucktrump,0
,0
,0
,0
kids go prison traffickers fucktrump fuckdrumpf endchildtraffickerseparation russia,0
,0
,0
,0
stand doctors fighting respect amp dignity save lives amp like soldiers ground strongly condemn attack goons politics doctorsagainstassualt doctorsfightback didivsdoctors,0
,0
,0
,0
sociopath person personality disorder manifesting extreme antisocial attitudes behavior lack conscience murderer person commits murder killer psycho,0
,0
,0
,0
shameonicc rain cup give cup england decision made,0
,0
,0
,0
dictatortrump defeatgopin2020 ditchmitch impeachmentinquirynow impeachmenthearingsnow traitortrump treasonoustraitortrump trumpisatraitor treasonoustrump treason every member team trump enabling treason via,0
,0
,0
,0
murderer concept im short comic hope like murderer sketch conceptart concept comic comicbookartist comicartist franplobato ipadpro procreate,0
,0
,0
,0
thank god twitter finally wait hear interesting things say said sarcastic voice possible fuckoj murderer ojsimpson jailbirds,0
,0
,0
,0
remain know hes bad couldnt win election hes atrocious remain tories trying hang dwindling influence borisorbust borisjohnsonshouldnotbepm borisjohnson boris,1
,1
,1
,1
ironic people still dont seem understand constitutes treason trumptreason trumpisatraitor,0
,0
,0
,0
west bengal state election last hope bengal else another kashmir india soon westbengal kolkata doctorsfightback mamtabanerjee communists,0
,0
,0
,0
said president cant call intelligence reports doesnt like fake news turn around expect us believe intelligence reports iran attacked oil ships nowarwithiran trumpisatraitor trump,0
,0
,0
,0
please boycott huawei boycotthuawei boycottchina uyghurgenocide,0
,0
,0
,0
drunk eh eric douchebag,0
,0
,0
,0
concentration camps hidden funny support israel wont denounce whats happening tornillo texas guess dont know whats happening state trumpisatraitor concentrationcamps traitortrump trumpconcentrationcamps trumpcrimefamily,0
,0
,0
,0
feel way support corruption cruelty f forever fucktrump,1
,1
,1
,1
referring rapist nicholasninow drostrapist,0
,0
,0
,0
toryleadershipdebate brexit brexit boris johnson borisjohnson borisjohnsonshouldnotbepm boris bullshit boris allowed open mouth derail campaign,1
,1
,1
,1
instead waiting another year two top secret biologist get together people going reward suffering loved ones vote douchebag,0
,0
,0
,0
religious practices cricket ground absolutely fine dare wear honour badge ltcol dhoni dare hypocrisy trend days isnt anyway keepthegolves dhoniwe loved themyour country amp stands dhonikeepstheglove,0
,0
,0
,0
nope broke law must suffer consequences choices dont crime cant time trumpcrimefamily trumpisatraitor impeachtrumpnow benedictdonald,0
,0
,0
,0
dhonikeepstheglove wrong decision dhoni gloves nowme nmy friends boycott cricjeting events nowwe leave watchin cricket,0
,0
,0
,0
sanders knew lying admitted sworn testimony trumpcrimefamily trumpisatraitor trumplieseverytimehespeaks 45isacriminal,0
,0
,0
,0
oye islamic cricket council aka ban thing watch video also stop eating lays chips time constructive work dhonikeeptheglove dhonikeepstheglove dhonikesaathdesh dhonigloves iccworldcup iccversusindia,0
,0
,0
,0
possible pls take pakistan could great leader ur tomatonation terroristnationpakistan,0
,0
,0
,0
democrats scrutinize exlobbyists role trumps arms sales gulf nations resist resisttrump fucktrump,0
,0
,0
,0
rockies manager douchebag,0
,0
,0
,0
employees turn back agriculture secretary relocated kansas city resist resisttrump fucktrump,0
,0
,0
,0
analysis fox news crosses line biden resist resisttrump fucktrump,0
,0
,0
,0
haha cling working mission congressmuktbharat,0
,0
,0
,0
vegan food always necessarily healthy vegan packaged food deadly meat bandwagon jumping gullible dickhead impossibleburger healthy processed processed vegan make food alkaline freshfood,0
,0
,0
,0
trump administration wants make harder transgender people access homeless shelters resist resisttrump fucktrump,0
,0
,0
,0
thought rain comes england select swimming first thanks god rain today england shameonicc engvwi,0
,0
,0
,0
wapo nra paid thousands board members services resist resisttrump fucktrump,0
,0
,0
,0
trumpisatraitor didnt already know,0
,0
,0
,0
isnt thing flying white house every day trumpbabyblimp fucktrump fuckallthetrumps fucktrumpsupporters,0
,0
,0
,0
king word salad fucktrump,0
,0
,0
,0
moron wen u talk india restrict u r self party think beyond party think beyond congress think poor people think developing india u congressmuktbharat,1
,1
,1
,1
curl 55lbs squat rack might douchebag,0
,0
,0
,0
hmmmmmm seems ironic hypocritical russianasset wh trumpisatraitor corruption trumpforprison,0
,0
,0
,0
driving sepulveda boulevard morning stop pull take picture fucktrump revok vannuys losangeles photography van nuys california,0
,0
,0
,0
hey donald alf called wants hair back fucktrump,0
,0
,0
,0
well dont resist fucktrump,0
,0
,0
,0
moroccan med student means dad fired professors fired basic rights taken government threatening doctorsunderoppression doctorsfightback sos,0
,0
,0
,0
shameonicc hope team win trophy performance win rainy dayrain fourth umpire,0
,0
,0
,0
icc shown petty mindset bcci shown spineless indians including dhoni sport symbol maybe tattoo next match dhonikeepstheglove,0
,0
,0
,0
lack ethic announcing foreign adversaries openness interference pretty much attack america open agenda bringbackhangingfortreason trumpisatraitor indicttrump,0
,0
,0
,0
imagine studying hard 10 years taking huge loans paying fees going village serve people profession demands respect doctors rights doctorsfightback,0
,0
,0
,0
2 years nothing gop support trump surprising disappointing surprising fucktrump nogop2020,0
,0
,0
,0
yet still know thats said lindseyhasthevapors fucktrump mccainiswaiting,0
,0
,0
,0
england india icc balidan dhonikeepstheglove,0
,0
,0
,0
try bot maga2020 fuckingtraitors trumpsupportersarefuckingmorons trumpisatraitor trumpsupportersaretraitors trumpsaninternationaldisgrace trumprussia fucktrump lockthemallup magas embarrassment country,0
,0
,0
,0
true indiansystem indinanlaw government interconnected otherand fear rapist murdererdont know direction newindia,0
,0
,0
,0
bojo noshow means hes nogo surely toryleadershipelection toryleadershipcontest borisjohnsonshouldnotbepm borisjohnson borisdoesnotrepresentme boris4pm rorystewart rory4leader governance channel4news ch4debate news,0
,0
,0
,0
happy john mccain day truehero johnmccainday trumpisatraitor,0
,0
,0
,0
epic trolling handle continue give us best humor days gloomy pathetic world cup rain winner shameonicc,0
,0
,0
,0
mr seems like law n order made mockery despicable dangerous time ne n evry rapist dealt punishment 2 remember wudnt dare hey aint rarest rare ryt sc shame,0
,0
,0
,0
liar like u u going leaving u 4 happens dickhead,1
,1
,1
,1
kidding know many fathers despise fear example worst man rapist shutthefuckup,0
,0
,0
,0
orange menace siding russia american institutions trumpisatraitor putinspuppet gopcomplicittraitors trumpisafraud trumplies impeachthemftraitor impeachdonaldtrump,0
,0
,0
,0
dhonikeepstheglove sports spirit game great love country,0
,0
,0
,0
fakedonaldtrump still feud mayor london seriously idiottrump petty disgusting failure human seems incapable letting anything go dumbasstrump impeachtrumpnow,1
,1
,1
,1
talking audacity doctorsfightback doctorsprotest doctorsstrike,0
,0
,0
,0
assault doctors murshidabad medical college savethedoctors doctorsstrike doctorsfightback,0
,0
,0
,0
doctors come roads protest brutality west bengal dictatorship challenged young rebels cause savebengal doctorsstrike doctorsfightback,0
,0
,0
,0
proves biggest hacker terroristnationpakistan,1
,1
,1
,1
ha 73 looks old trump trumpisatraitor johnmccaindayjune14th,0
,0
,0
,0
tax breaks rich eh boris never would guessed dickhead,0
,0
,0
,0
hang matt youve already downgraded promise indication paid tl pledge soon aspiration whatever itll never happen another johnson nonsense borisjohnsonshouldnotbepm,0
,0
,0
,0
boris johnsons nodeal brexit plan trigger early election top tories say attempt appease hardliners means coalition support leadership bid survive autumn borisjohnsonshouldnotbepm putittothepeople summerofresistance,0
,0
,0
,0
doctorsfightback bengal government trying protect obvious kins patient affected must hit doctor arrest till,0
,0
,0
,0
doctorsfightback sir doctors india demand justice brutal assault kolkata doctors response help raising voice,0
,0
,0
,0
made ok nazi fucktrump hope spends next birthday ones prison,0
,0
,0
,0
keep tweeting guys puppet pakistan shameonicc,0
,0
,0
,0
enough harassing still like unwelcome relative wont leave everyone lets know still stay please go promise youll alone johnmccainday trumpisatraitor collusion,0
,0
,0
,0
work hard try hardest save great doctor never wants bad result lost patient cry patients trust god decides get cured instrument doctorsfightback didivsdoctors doctorsprotest,0
,0
,0
,0
doctorsfightback good job doctors stay u,0
,0
,0
,0
piece paper mccarthy used waive around list known comunists fucktrump,0
,0
,0
,0
dhonikeepstheglove urge proud indian viewers ground display posters balidanbadge pak match jai hind,0
,0
,0
,0
doesnt mitch issues conflicts interest secoftransportation time impeachmentinquirynow trumpnatsecrisk trumpisatraitor trumpcolluded trumpobstructed indicttrump,0
,0
,0
,0
yes dhonikeepstheglove,0
,0
,0
,0
salute love nation soldiers proud dhoni continue wear gloves till lift world cup stand dhonikeepstheglove,0
,0
,0
,0
meghanmccain mystifies cohosts defending idiottrump bizarre ebola rant 1 fear life,0
,0
,0
,0
child embryo wow baby toddler toddler preschooler preschooler kindergartener kindergartener older child older child teenager hear stupid argument acorn oak tree murderer,0
,0
,0
,0
worst day lives coward ruining america ever since trumpistheenemyofthepeople trumpisafraud trumpisatraitor trumpisamoron trumpisanationalsecuritythreat trumpisacriminal trumpisnotabovethelaw,1
,1
,1
,1
great ive gotten several tickets show wipped ass burnt fucktrump,1
,1
,1
,1
well honestly tim martin think bojos advisor borisjohnsonshouldnotbepm,0
,0
,0
,0
nuf said fucktrump notmypresident liarinchief,0
,0
,0
,0
lie folks thats kushner saudi arabia much saudi arabia help stage boat taking bomb oil tanker iran nothing boltonisbehindit nomorewars impeachdonaldtrumpnow trumpisatraitor,0
,0
,0
,0
best johnmcainday day ever fucktrump fuckthegop fucktrumpsupporters,0
,0
,0
,0
demand justice twinkle sharma shame constitution rapist ko phasi,0
,0
,0
,0
