id,tweet,task_1,label
hasoc_en_931,based story look forward borisjohnsonshouldnotbepm toryleadership cartoon caricature comedypm wearedoomed borisjohnson channel4debate,NOT,0
hasoc_en_932,borisjohnsonshouldnotbepm candidates much better tories tories never address problems uk faces problems get much heartbreakingly worse brexit goes ahead,NOT,0
hasoc_en_933,supporting doctors country deserve better higher levels appreciation take bow savethedoctors protectdoctors doctorsfightback doctorsstrike mci neet,NOT,0
hasoc_en_934,ted cruz floats another theory twitter censoring conservatives resist resisttrump fucktrump,NOT,0
hasoc_en_935,whether authorities classify act terrorist depends almost entirely carries terrorism bias antimuslim islamophobia,NOT,0
hasoc_en_936,aiims doctors go strike important make point standwithdoctors violence doctorsfightback,NOT,0
hasoc_en_937,saw world cup opening seremony realised much icc prepared world cup enthusiasm england cricket shameonicc,NOT,0
hasoc_en_938,trumps speech toneddown hes still criticizing democrats resist resisttrump fucktrump,NOT,0
hasoc_en_939,ask schedul world cup know every thing shameonicc,NOT,0
hasoc_en_940,gop jettisoned principle patriotism amp honor americans goodwill must run trumps party power amp ticket 2020 amp shun carried water country needed truthtellers trumpisatraitor complicitgop,NOT,0
hasoc_en_941,nothing says gods blessing like getting even murderer,NOT,0
hasoc_en_942,england team wears poppies red flower symbolwhich honours war dead right collar shirts first test india rajkot dhoni stopped wear symbol martyrs dhonikeepstheglove,NOT,0
hasoc_en_943,rules meant broken guess doesnt even know power india soon know dhonikeepstheglove,NOT,0
hasoc_en_944,piece shit like followers ojsimpson murderer,HOF,1
hasoc_en_945,oh god borisjohnsonshouldnotbepm,NOT,0
hasoc_en_946,alabama nothing rapist court ordering victim allow visitationrights goes jail rapists created children gets nothing vicitim parentforced bare themgoes jail alabama enforces sharialaw,NOT,0
hasoc_en_947,matter dhoni stand ground violating rule let announce indian paramilitary sponsor balidhaan insignia shirts entire team dhonikeepstheglove,NOT,0
hasoc_en_948,listening derangeddonald go germany bitching iran deal making shit venezuela hes always right living fuck get mess fucktrump,HOF,1
hasoc_en_949,unbelievable government actually wants let people die fucking despise trump crime syndicate republican party sickening fucktrump fuckthegop onmythirdbeer,HOF,1
hasoc_en_950,humble request take action wrong doctorsfightback doctorsprotest doctorsagainstassualt resign,NOT,0
hasoc_en_951,lt colonel right wear balidan badge gloveindia proud dhonikeepstheglove,NOT,0
hasoc_en_952,shameonicc new logo,NOT,0
hasoc_en_953,happy johnmccainday true patriots celebrate trumpisatraitor,NOT,0
hasoc_en_954,broke hearts juice murderer,NOT,0
hasoc_en_955,latenight thinks trump must confused collusion resist resisttrump fucktrump,NOT,0
hasoc_en_956,charlie sykes happyjohnmccainday shoutout realtime fucktrump,NOT,0
hasoc_en_957,shameonicc sometimes wonder even much technology satellites service still cricket able modernise timesthis cwc19 serve eye opener authorities weather umpiring b talking point,NOT,0
hasoc_en_958,dragging religious matters defend another point proper way support dhoni fully hes pride country dhonikeepstheglove,NOT,0
hasoc_en_959,doctors cuttack district headquarters hospital wear black badges express solidarity counterparts protesting violence junior doctors west bengal doctorsfightback doctorsstrike,NOT,0
hasoc_en_960,midst dhonikeepstheglove crisis heads ayodhya must say deeply moving see many hindu seers temple town talk love lord ram hope issue resolved soon rammandir,NOT,0
hasoc_en_961,doctors jipmer pondicherry stand nrsmch strike today violence doctors happen future savethedoctors doctorsstrike doctorsagainstassualt doctorsfightback,NOT,0
hasoc_en_962,goes israeli news channel announce new antimuslim documentary gets taken former israeli ambassador france daniel shek shows host highlights rise antimuslim hate crimes uk,NOT,0
hasoc_en_963,rangzen people whatever possible stop fake activist sabotaging freetibet movement tibetans humanrights boycottchina dharamsala march10 tibetan dalailama tibetcause,NOT,0
hasoc_en_964,mothers ruin three types mums likely raise murderer one mother doesnt always know best raising son wont end killing scores people fit rage sexual frenzy,NOT,0
hasoc_en_965,icc doesnt plan chanpionship trophy planned show 10 teams rainy season look like england shameonicc,NOT,0
hasoc_en_966,happy opportunity tell mephitic shitrendous soulless ball sac murderer,HOF,1
hasoc_en_967,dhonikeepstheglove irony swines india also saying rule rules idiots fact unnecessarily politicising raising issue,NOT,0
hasoc_en_968,said lost shit boy still cant wrap mind around kids amp loved ones went im proud hell centralpark5 standing ground disgusted took long true justice amp compensation fucktrump,NOT,0
hasoc_en_969,story simon magus bible acts 8725 following modernday simon magus sorcerer examples david blaine celebrity magic compilation 1 perfume story murderer 2006 2,NOT,0
hasoc_en_970,double standards allow players pray field rules dhonikeepstheglove,NOT,0
hasoc_en_971,funny video conservative pundits awkwardly criticizing metric system resist resisttrump fucktrump,NOT,0
hasoc_en_972,totally washed due rain reason u r fucking guys u r keeping world cup england know developed country sports full unhappinessso go sit room watching tv thats work u r always shameonicc mother fuck,HOF,1
hasoc_en_973,idiottrumps federalbudget deficit skyrocketed 2078 billion month may maga trumpsworsethannixon,NOT,0
hasoc_en_974,wpmotclassic things never change repost profthuggy whats pissing today shittiest person world jr donaldtrumpjr donnietrump fucktrump trophyhunter trophyhunting cobrakai,HOF,1
hasoc_en_975,stop givingojattention murderer,NOT,0
hasoc_en_976,new logo world cup designed icc shameonicc,NOT,0
hasoc_en_977,billion cricket fans waited four years watch rains england shameonicc cwc19,NOT,0
hasoc_en_978,lame wherescory photo ops becoming like parody account given rome burning tweet copolitics trumpisatraitor,NOT,0
hasoc_en_979,barbers club black charcoal peel mask honey 60g rs173 mrp599 doctorsfightback savebengal amazon flipkart deals dealoftheday amazingdeals offers discount jaishreeram modiforall,NOT,0
hasoc_en_980,even havent crashed market bankrupted casinos know national debt time high dont reimburse people loan money trumpisatraitor donthecon,NOT,0
hasoc_en_981,india listen sane voice right listen media force team boycott world cup dhonikeeptheglove dhonikeepstheglove dhonikeepthegloves dhonigloves dhoni,NOT,0
hasoc_en_982,prison would good toryscum murderer grenfell,NOT,0
hasoc_en_983,doctorsfightback doctorsprotest india junior doctors telangana hold protests support west bengal doctors india today westbengal,NOT,0
hasoc_en_984,well done thank confused boris johnsons bluster weve translated launch speech dont borisjohnsonshouldnotbepm,NOT,0
hasoc_en_985,truth russia love fucktrump,NOT,0
hasoc_en_986,kind waiting meal president going offer bet life bigmac fucktrump,NOT,0
hasoc_en_987,pm achieved 34th objective set remaining 14th rahulgandhi embarked upon fulfilling mk gandhi failed done rahul achieve congressmuktbharat,NOT,0
hasoc_en_988,trumpisatraitor end,NOT,0
hasoc_en_989,impeach donald trump itmfa complicitgop fucktrump,HOF,1
hasoc_en_990,johnmccainday thanks fund raising promise obamacare repeal republican voters screw deciding important put first screw trump personal vendetta preciate americafirst douchebag,NOT,0
hasoc_en_991,say shameonicc please look grounds england imagine difficult design cover grounds weird shape,NOT,0
hasoc_en_992,look like rain granting chivalry icc board arrangements shikhar dhawan one enjoy wc2019 indvpak arrangements shameonicc,NOT,0
hasoc_en_993,fuck trump fucktrump,HOF,1
hasoc_en_994,happy johnmccainday trumpisatraitor guiltyassin whoremonger liarinchief derangeddonald billiondollarloser lowiqtrump draftdodger presidentbonespurs aryanagentorange nervousdonald,NOT,0
hasoc_en_995,better watched head murderer,NOT,0
hasoc_en_996,dear icc focus match venue dhonis gloves indvnz engvwi shameonicc rainstopsmatch englands rainy weather putting damper cricket fans moods,NOT,0
hasoc_en_997,kids rapist given capital punishment,NOT,0
hasoc_en_998,isupportsarabjeetsingh yeah fuckdelhipolice,HOF,1
hasoc_en_999,imranhataomulkbachao inshaallah supporting chairman every protest awamdushman nalahiq niazi,NOT,0
hasoc_en_1000,icc trying best stop dhoni showing love armydhoni retaliate donating one year income indian army cwc19 dhonikeepstheglove dhonikeepthegloves dhonikesaathdesh,NOT,0
hasoc_en_1001,doctorsfightback parents reaction doctor returns home safely bengal,NOT,0
hasoc_en_1002,fridayfeeling blaming joe biden proves youre truly deplorable best luck fucktrump fuckthegop fucktrumpsupporters democrats healthcare plan republicans dontcare plan,HOF,1
hasoc_en_1003,stand infact indiastandswithdhoni dhonikeepstheglove indiastandswithdhoni,NOT,0
hasoc_en_1004,tripura doctors protest solidarity doctors west bengal justice4drparibaha doctorsfightback,NOT,0
hasoc_en_1005,rules referring rules namaz play ground understand feeling biasedicc dhonikeeptheglove indiastandswithdhoni dhonikesaathdesh dhonikeepstheglove dhonigloves,HOF,1
hasoc_en_1006,man completely nailed mamata politics hypocrisy doctorsfightback,NOT,0
hasoc_en_1007,thanks covering years working conditions government run hospitals remained alumni kolkata feel sorry medical friends seniors juniors support doctorsfightback,NOT,0
hasoc_en_1008,yo fuuuuuuuuuuuuuuuuuuuuuuuuuuuuck trump yalls president trash impeachtrump fucktrump,HOF,1
hasoc_en_1009,belgian backpacker reveals gumtree rapist lured shed kept hostage jun 16 1050 et,NOT,0
hasoc_en_1010,dear icc please dont forget bcci father somind business better umpiring dhonikeepstheglove dhonikeepstheglove,HOF,1
hasoc_en_1011,billion cricket fans waited four years watch rains england shameonicc,HOF,1
hasoc_en_1012,man think make great pm fucks sake god help us borisjohnsonshouldnotbepm toryleadershipcontest,HOF,1
hasoc_en_1013,poorest management cwc19 need change venues please take look geographical environmental conditions gloves shameonicc,HOF,1
hasoc_en_1014,protest doctorsfightback doctorsstrike doctorsagainstassualt,NOT,0
hasoc_en_1015,nation demand justice twinkle sharma watch live sudarshan news bindasbol twinklesharma justicefortwinkle justicefortwinklesharma pakvsl dhonikeepstheglove dhonikesaathdesh indiawithdhoni,NOT,0
hasoc_en_1016,mck 1135 mass resignations begin rio faculty members said entire dept file mass resignations 200 pm filing resignations directors office stand complete solidarity protests doctorsfightback savethedoctors,NOT,0
hasoc_en_1017,looks like somebody doesnt understand treason trumpisatraitor trumptantrum impeachtrumpnow,HOF,1
hasoc_en_1018,racisttrump retweets antimuslim extremist amp gets exactly deserves trumpisatraitor,HOF,1
hasoc_en_1019,dictators love stupid populations right trumptrain trumpisatraitor,HOF,1
hasoc_en_1020,less deserves boris johnson boorish johnson call unfit next prime minister toryleadershipcontest c4debate lobbyhustings borisjohnsonshouldnotbepm borisischicken,HOF,1
hasoc_en_1021,labour mp wes streeting listed twitter various occasion boris johnson made fantasy claims broke promises launched expensive vanity projects mayor london time factcheck boris johnsons mayoralty borisjohnsonshouldnotbepm,HOF,1
hasoc_en_1022,nothing wrong wearing proud badge icc consider dhonikeepstheglove,NOT,0
hasoc_en_1023,basically tell truth tell truth made promises came nowhere close delivering seem care motivation unlikely welfare borisjohnsonshouldnotbepm,HOF,1
hasoc_en_1024,ima announced strike note date 17 june ultimatum given mamtabanerjee 4 hours would like inform go beyond time limit ready doctorsonstrike doctorsfightback,NOT,0
hasoc_en_1025,uh fucktrump thought hed make big intention losing money exposed conman us knew two assholes either conned conmen,HOF,1
hasoc_en_1026,msd glove row stick iccs rules thank following rules keeping cricket exactly sport desh bhakti dikhaneke aur bhi tareeke hai cwc19 dhonikeepstheglove,NOT,0
hasoc_en_1027,people think rohit steal show dont know happen dhonikeepstheglove cwc2019 cwc19 worldcup2019,NOT,0
hasoc_en_1028,doctorsfightback trending number 1 twitter took half decade writing posts blogger pleading doctor social media finally see one moment twitterverse supporting doctors protesting violence,NOT,0
hasoc_en_1029,doctorsstrike chief minister mamata banerjee extends olive branch doctors invites meet saturday end stir savebengal doctorsfightback,NOT,0
hasoc_en_1030,fucktrump another onery dem,HOF,1
hasoc_en_1031,mard spokesperson deepak munde 27 said government needs spend healthcare mumbainews doctorsprotest savethedoctors doctorsfightback,NOT,0
hasoc_en_1032,stand u dhonikeepstheglove,NOT,0
hasoc_en_1033,india went play world cup war better follow rule icc stay away controversy focused game bcci balidanbadge dhonikesaathdesh dhonikeepstheglove,NOT,0
